"","compound","CAS","Clint","unit.Clint","method.Clint","reference.Clint","original.reference.Clint","unit.conc.enzymes.Clint","X","conc.enzymes.Clint","Culture.condition","Culture.material","Culture.medium","Hepatocytes","HEPES.added","Incubation.volume..mL.","L.glutamine.Glutamax.added","Medium.movement","Other.constituents.added.","Sampling","Serum.albumin.added","Source","Species","Use.CO2.incubator","scaling.factor","method.phys.chem.Fup","Fup","Fut","method.Fup","reference.Fup","original.reference.Fup","ionization","pKa1","pKa2","logP","logD","method.phys.chem","quat.nitrogen","frac.unionized","frac.ionized.acid","frac.ionized.base","type","Kpad","Kpbo","Kpbr","Kpgu","Kphe","Kpki","Kpli","Kplu","Kpmu","Kpsk","Kpsp","method.partition","Fuinc","method.Fuinc"
"124","Diclofenac","15307-86-5",22.8,"ul/min/10^6 cells","hep","Louisse 2020","Zanelli.et.al...2012_2","10^6 cell/ml",344,0.25,"suspension","96-well plate","WME","primary","no",0.125,"no","shaking","no","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.0105904954866119,0.0209590245186553,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4,NA,4.26,1.1,"ChemAxon","no",0.000397948744304876,0.999602051255695,0,2,0.0293855047133627,0.0475903462167104,0.027947451071186,0.0711988813380988,0.074114662565957,0.0592392717278565,0.0410738921937701,0.0892414201377282,0.0303063304348943,0.11821553861672,0.0441244320855865,"RodgersRowland",0.983,"in silico"
"125","Diltiazem","42399-41-7",3.1,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_1","10^6 cell/ml",63,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","no","cryopreserved","human","yes",117.5,"ChemAxon",0.360529643414501,0.529984253058515,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",12.86,8.18,2.73,1.89,"ChemAxon","no",0.142336611198225,3.4673564819343e-06,0.857663318553857,6,15.7118323470386,3.99750142618405,43.2754414470663,9.03773429570305,9.27750583505673,9.47632054673083,6.87967037175711,3.45868620926486,4.85188109367953,29.8133390508333,4.89871058026643,"RodgersRowland",0.978,"in silico"
"126","Diltiazem","42399-41-7",5.1,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_2","10^6 cell/ml",81,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.360529643414501,0.529984253058515,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",12.86,8.18,2.73,1.89,"ChemAxon","no",0.142336611198225,3.4673564819343e-06,0.857663318553857,6,15.7118323470386,3.99750142618405,43.2754414470663,9.03773429570305,9.27750583505673,9.47632054673083,6.87967037175711,3.45868620926486,4.85188109367953,29.8133390508333,4.89871058026643,"RodgersRowland",0.978,"in silico"
"127","Diltiazem","42399-41-7",4.2,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_3","10^6 cell/ml",96,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.360529643414501,0.529984253058515,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",12.86,8.18,2.73,1.89,"ChemAxon","no",0.142336611198225,3.4673564819343e-06,0.857663318553857,6,15.7118323470386,3.99750142618405,43.2754414470663,9.03773429570305,9.27750583505673,9.47632054673083,6.87967037175711,3.45868620926486,4.85188109367953,29.8133390508333,4.89871058026643,"RodgersRowland",0.978,"in silico"
"128","Diltiazem","42399-41-7",5.8,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_4","10^6 cell/ml",113,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.360529643414501,0.529984253058515,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",12.86,8.18,2.73,1.89,"ChemAxon","no",0.142336611198225,3.4673564819343e-06,0.857663318553857,6,15.7118323470386,3.99750142618405,43.2754414470663,9.03773429570305,9.27750583505673,9.47632054673083,6.87967037175711,3.45868620926486,4.85188109367953,29.8133390508333,4.89871058026643,"RodgersRowland",0.978,"in silico"
"129","Diltiazem","42399-41-7",15,"ul/min/10^6 cells","hep","Louisse 2020","Heinle.et.al...2015","10^6 cell/ml",131,0.5,"suspension","384-well plate","WME","primary","yes",0.025,"yes","shaking","no","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.360529643414501,0.529984253058515,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",12.86,8.18,2.73,1.89,"ChemAxon","no",0.142336611198225,3.4673564819343e-06,0.857663318553857,6,15.7118323470386,3.99750142618405,43.2754414470663,9.03773429570305,9.27750583505673,9.47632054673083,6.87967037175711,3.45868620926486,4.85188109367953,29.8133390508333,4.89871058026643,"RodgersRowland",0.899,"in silico"
"130","Diltiazem","42399-41-7",4.8,"ul/min/10^6 cells","hep","Louisse 2020","Jacobson.et.al...2007","10^6 cell/ml",157,1,"plated","96-well plate","L-15 medium","primary","yes",0.06,"no","no","yes","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.360529643414501,0.529984253058515,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",12.86,8.18,2.73,1.89,"ChemAxon","no",0.142336611198225,3.4673564819343e-06,0.857663318553857,6,15.7118323470386,3.99750142618405,43.2754414470663,9.03773429570305,9.27750583505673,9.47632054673083,6.87967037175711,3.45868620926486,4.85188109367953,29.8133390508333,4.89871058026643,"RodgersRowland",0.817,"in silico"
"131","Diltiazem","42399-41-7",4.7,"ul/min/10^6 cells","hep","Louisse 2020","Lau.et.al...2002","10^6 cell/ml",178,1,"suspension","24-well plate","Waymouth's medium","primary","no",1,"yes","no","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.360529643414501,0.529984253058515,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",12.86,8.18,2.73,1.89,"ChemAxon","no",0.142336611198225,3.4673564819343e-06,0.857663318553857,6,15.7118323470386,3.99750142618405,43.2754414470663,9.03773429570305,9.27750583505673,9.47632054673083,6.87967037175711,3.45868620926486,4.85188109367953,29.8133390508333,4.89871058026643,"RodgersRowland",0.817,"in silico"
"132","Diltiazem","42399-41-7",1.62,"ul/min/10^6 cells","hep","Louisse 2020","Lave.et.al...1997","10^6 cell/ml",194,1.5,"plated","culture dish","WME","primary","no",1,"no","no","no","medium + cells","yes","fresh","human","no",117.5,"ChemAxon",0.360529643414501,0.529984253058515,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",12.86,8.18,2.73,1.89,"ChemAxon","no",0.142336611198225,3.4673564819343e-06,0.857663318553857,6,15.7118323470386,3.99750142618405,43.2754414470663,9.03773429570305,9.27750583505673,9.47632054673083,6.87967037175711,3.45868620926486,4.85188109367953,29.8133390508333,4.89871058026643,"RodgersRowland",0.749,"in silico"
"133","Diltiazem","42399-41-7",9,"ul/min/10^6 cells","hep","Louisse 2020","McGinnity.et.al...2004","10^6 cell/ml",205,1,"suspension","vial","DMEM","primary","yes",0.5,"no","shaking","yes","medium + cells","no","fresh","human","no",117.5,"ChemAxon",0.360529643414501,0.529984253058515,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",12.86,8.18,2.73,1.89,"ChemAxon","no",0.142336611198225,3.4673564819343e-06,0.857663318553857,6,15.7118323470386,3.99750142618405,43.2754414470663,9.03773429570305,9.27750583505673,9.47632054673083,6.87967037175711,3.45868620926486,4.85188109367953,29.8133390508333,4.89871058026643,"RodgersRowland",0.817,"in silico"
"134","Diltiazem","42399-41-7",6.8,"ul/min/10^6 cells","hep","Louisse 2020","Sohlenius.Sternbeck.et.al...2010","10^6 cell/ml",250,1,"suspension","96-well plate","WME","primary","no",0.1,"no","shaking","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.360529643414501,0.529984253058515,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",12.86,8.18,2.73,1.89,"ChemAxon","no",0.142336611198225,3.4673564819343e-06,0.857663318553857,6,15.7118323470386,3.99750142618405,43.2754414470663,9.03773429570305,9.27750583505673,9.47632054673083,6.87967037175711,3.45868620926486,4.85188109367953,29.8133390508333,4.89871058026643,"RodgersRowland",0.817,"in silico"
"135","Diltiazem","42399-41-7",7.4,"ul/min/10^6 cells","hep","Louisse 2020","Sohlenius.Sternbeck.et.al...2012","10^6 cell/ml",277,1,"suspension","96-well plate","WME","primary","no",0.1,"no","shaking","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.360529643414501,0.529984253058515,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",12.86,8.18,2.73,1.89,"ChemAxon","no",0.142336611198225,3.4673564819343e-06,0.857663318553857,6,15.7118323470386,3.99750142618405,43.2754414470663,9.03773429570305,9.27750583505673,9.47632054673083,6.87967037175711,3.45868620926486,4.85188109367953,29.8133390508333,4.89871058026643,"RodgersRowland",0.817,"in silico"
"136","Diltiazem","42399-41-7",6.9,"ul/min/10^6 cells","hep","Louisse 2020","Yamagata.et.al...2017","10^6 cell/ml",314,1,"suspension","96-well plate","KHB","primary","no",0.1,"no","shaking","no","medium + cells","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.360529643414501,0.529984253058515,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",12.86,8.18,2.73,1.89,"ChemAxon","no",0.142336611198225,3.4673564819343e-06,0.857663318553857,6,15.7118323470386,3.99750142618405,43.2754414470663,9.03773429570305,9.27750583505673,9.47632054673083,6.87967037175711,3.45868620926486,4.85188109367953,29.8133390508333,4.89871058026643,"RodgersRowland",0.817,"in silico"
"137","Disopyramide","50-47-5",0.16,"ul/min/10^6 cells","hep","Louisse 2020","Bonn.et.al...2016_2","10^6 cell/ml",30,0.36,"plated","96-well plate","non-defined commercial medium","HepaRG","no",0.2,"no","no","no","medium","no","cryopreserved","human","yes",117.5,"ChemAxon",0.050860435788808,0.0967976984510424,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",0.04,10.02,3.9,1.37,"ChemAxon","no",0.999981759672546,0,1.8240327453789e-05,5,0.223579552466799,0.357985933043365,0.260525187808425,0.49968873772963,0.534486775960245,0.422901035228159,0.324002289809775,0.580425912689036,0.253130737893303,0.761725119517978,0.330565345801947,"RodgersRowland",0.972,"in silico"
"138","Disopyramide","50-47-5",0.21,"ul/min/10^6 cells","hep","Louisse 2020","Bonn.et.al...2016_3","10^6 cell/ml",36,1,"plated","96-well plate","L-15 medium","primary","no",0.25,"no","shaking","no","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.050860435788808,0.0967976984510424,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",0.04,10.02,3.9,1.37,"ChemAxon","no",0.999981759672546,0,1.8240327453789e-05,5,0.223579552466799,0.357985933043365,0.260525187808425,0.49968873772963,0.534486775960245,0.422901035228159,0.324002289809775,0.580425912689036,0.253130737893303,0.761725119517978,0.330565345801947,"RodgersRowland",0.927,"in silico"
"139","Disopyramide","50-47-5",0.4,"ul/min/10^6 cells","hep","Louisse 2020","Bonn.et.al...2016_4","10^6 cell/ml",43,0.313,"plated","24-well plate","non-defined commercial medium","primary co-culture","no",0.6,"no","no","no","medium","no","cryopreserved","human","no",117.5,"ChemAxon",0.050860435788808,0.0967976984510424,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",0.04,10.02,3.9,1.37,"ChemAxon","no",0.999981759672546,0,1.8240327453789e-05,5,0.223579552466799,0.357985933043365,0.260525187808425,0.49968873772963,0.534486775960245,0.422901035228159,0.324002289809775,0.580425912689036,0.253130737893303,0.761725119517978,0.330565345801947,"RodgersRowland",0.976,"in silico"
"140","Disopyramide","50-47-5",0.2,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_1","10^6 cell/ml",64,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","no","cryopreserved","human","yes",117.5,"ChemAxon",0.050860435788808,0.0967976984510424,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",0.04,10.02,3.9,1.37,"ChemAxon","no",0.999981759672546,0,1.8240327453789e-05,5,0.223579552466799,0.357985933043365,0.260525187808425,0.49968873772963,0.534486775960245,0.422901035228159,0.324002289809775,0.580425912689036,0.253130737893303,0.761725119517978,0.330565345801947,"RodgersRowland",0.992,"in silico"
"141","Disopyramide","50-47-5",0.2,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_2","10^6 cell/ml",82,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.050860435788808,0.0967976984510424,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",0.04,10.02,3.9,1.37,"ChemAxon","no",0.999981759672546,0,1.8240327453789e-05,5,0.223579552466799,0.357985933043365,0.260525187808425,0.49968873772963,0.534486775960245,0.422901035228159,0.324002289809775,0.580425912689036,0.253130737893303,0.761725119517978,0.330565345801947,"RodgersRowland",0.992,"in silico"
"142","Disopyramide","50-47-5",0.3,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_3","10^6 cell/ml",97,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.050860435788808,0.0967976984510424,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",0.04,10.02,3.9,1.37,"ChemAxon","no",0.999981759672546,0,1.8240327453789e-05,5,0.223579552466799,0.357985933043365,0.260525187808425,0.49968873772963,0.534486775960245,0.422901035228159,0.324002289809775,0.580425912689036,0.253130737893303,0.761725119517978,0.330565345801947,"RodgersRowland",0.992,"in silico"
"143","Disopyramide","50-47-5",0.5,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_4","10^6 cell/ml",114,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.050860435788808,0.0967976984510424,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",0.04,10.02,3.9,1.37,"ChemAxon","no",0.999981759672546,0,1.8240327453789e-05,5,0.223579552466799,0.357985933043365,0.260525187808425,0.49968873772963,0.534486775960245,0.422901035228159,0.324002289809775,0.580425912689036,0.253130737893303,0.761725119517978,0.330565345801947,"RodgersRowland",0.992,"in silico"
"144","Disopyramide","50-47-5",0.3,"ul/min/10^6 cells","hep","Louisse 2020","Hultman.et.al...2016","10^6 cell/ml",144,0.3,"plated","96-well plate","non-defined commercial medium","primary co-culture","no",0.1,"no","no","no","medium","no","cryopreserved","human","yes",117.5,"ChemAxon",0.050860435788808,0.0967976984510424,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",0.04,10.02,3.9,1.37,"ChemAxon","no",0.999981759672546,0,1.8240327453789e-05,5,0.223579552466799,0.357985933043365,0.260525187808425,0.49968873772963,0.534486775960245,0.422901035228159,0.324002289809775,0.580425912689036,0.253130737893303,0.761725119517978,0.330565345801947,"RodgersRowland",0.977,"in silico"
"145","Ibuprofen","15687-27-1",4.2,"ul/min/10^6 cells","hep","Louisse 2020","Lau.et.al...2002","10^6 cell/ml",179,1,"suspension","24-well plate","Waymouth's medium","primary","no",1,"yes","no","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.0150524965100932,0.0296585576841513,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.85,NA,3.84,1.34,"ChemAxon","no",0.00281046197321019,0.99718953802679,0,2,0.0506276440972709,0.0644349529378199,0.0429406693693217,0.0841431299339024,0.0956098679554854,0.0697740062973701,0.051292926723668,0.0918953633088413,0.0351716953220933,0.130612432148552,0.0494799031149013,"RodgersRowland",0.928,"in silico"
"146","Ibuprofen","15687-27-1",6.7,"ul/min/10^6 cells","hep","Louisse 2020","Sohlenius.Sternbeck.et.al...2010","10^6 cell/ml",251,1,"suspension","96-well plate","WME","primary","no",0.1,"no","shaking","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.0150524965100932,0.0296585576841513,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.85,NA,3.84,1.34,"ChemAxon","no",0.00281046197321019,0.99718953802679,0,2,0.0506276440972709,0.0644349529378199,0.0429406693693217,0.0841431299339024,0.0956098679554854,0.0697740062973701,0.051292926723668,0.0918953633088413,0.0351716953220933,0.130612432148552,0.0494799031149013,"RodgersRowland",0.928,"in silico"
"147","Ibuprofen","15687-27-1",8,"ul/min/10^6 cells","hep","Louisse 2020","Sohlenius.Sternbeck.et.al...2012","10^6 cell/ml",278,1,"suspension","96-well plate","WME","primary","no",0.1,"no","shaking","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.0150524965100932,0.0296585576841513,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.85,NA,3.84,1.34,"ChemAxon","no",0.00281046197321019,0.99718953802679,0,2,0.0506276440972709,0.0644349529378199,0.0429406693693217,0.0841431299339024,0.0956098679554854,0.0697740062973701,0.051292926723668,0.0918953633088413,0.0351716953220933,0.130612432148552,0.0494799031149013,"RodgersRowland",0.928,"in silico"
"148","Ibuprofen","15687-27-1",4.28,"ul/min/10^6 cells","hep","Louisse 2020","Tsamandouras.et.al...2016","10^6 cell/ml",298,0.375,"plated","liver chip","WME","primary","no",1.6,"no","flow","yes","medium","no","cryopreserved","human","yes",117.5,"ChemAxon",0.0150524965100932,0.0296585576841513,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.85,NA,3.84,1.34,"ChemAxon","no",0.00281046197321019,0.99718953802679,0,2,0.0506276440972709,0.0644349529378199,0.0429406693693217,0.0841431299339024,0.0956098679554854,0.0697740062973701,0.051292926723668,0.0918953633088413,0.0351716953220933,0.130612432148552,0.0494799031149013,"RodgersRowland",0.972,"in silico"
"149","Ibuprofen","15687-27-1",3.29,"ul/min/10^6 cells","hep","Louisse 2020","Zanelli.et.al...2012_2","10^6 cell/ml",345,0.25,"suspension","96-well plate","WME","primary","no",0.125,"no","shaking","no","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.0150524965100932,0.0296585576841513,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.85,NA,3.84,1.34,"ChemAxon","no",0.00281046197321019,0.99718953802679,0,2,0.0506276440972709,0.0644349529378199,0.0429406693693217,0.0841431299339024,0.0956098679554854,0.0697740062973701,0.051292926723668,0.0918953633088413,0.0351716953220933,0.130612432148552,0.0494799031149013,"RodgersRowland",0.981,"in silico"
"150","Imipramine","50-49-7",4.7,"ul/min/10^6 cells","hep","Louisse 2020","Bonn.et.al...2016_1","10^6 cell/ml",24,0.67,"suspension","24-well plate","non-defined commercial medium","primary","no",0.6,"no","shaking","no","medium","no","cryopreserved","human","yes",117.5,"ChemAxon",0.0349284654707469,0.0674992845130786,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",-0.19,9.2,4.28,2.48,"ChemAxon","no",0.999998352488659,0,1.64751134090757e-06,5,1.28775526878254,1.03401842952237,0.808092356605981,0.954233236320546,1.35608015133114,0.772244775677486,0.670735113765848,0.580502849288147,0.367856556202349,1.19785017114926,0.455279221818334,"RodgersRowland",0.887,"in silico"
"151","Imipramine","50-49-7",8.6,"ul/min/10^6 cells","hep","Louisse 2020","Bonn.et.al...2016_3","10^6 cell/ml",37,1,"plated","96-well plate","L-15 medium","primary","no",0.25,"no","shaking","no","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.0349284654707469,0.0674992845130786,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",-0.19,9.2,4.28,2.48,"ChemAxon","no",0.999998352488659,0,1.64751134090757e-06,5,1.28775526878254,1.03401842952237,0.808092356605981,0.954233236320546,1.35608015133114,0.772244775677486,0.670735113765848,0.580502849288147,0.367856556202349,1.19785017114926,0.455279221818334,"RodgersRowland",0.84,"in silico"
